doc_ID,sentence_id,intervenant,date,context,detect_immigration,detect_démocratie,detect_progrès,detect_égalité,detect_nation,detect_autorité,detect_tradition,detect_prodem,detect_ecologie,detect_tech,detect_ue,detect_soc,detect_travail,immigration_1,immigration_2,immigration_3,immigration_4,démocratie_1,démocratie_2,démocratie_3,démocratie_4,démocratie_5,progrès_1,progrès_2,progrès_3,égalité_1,égalité_2,égalité_3,égalité_4,nation_1,nation_2,nation_3,nation_4,nation_5,nation_6,autorité_1,autorité_2,autorité_3,autorité_4,autorité_5,tradition_1,tradition_2,tradition_3,tradition_4,tradition_5,tradition_6,prodem_1,prodem_2,prodem_3,emotion,theme
1,131,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,oui,oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,travail le theme dominant
1,132,Mauroy,1981-07-08,,non,non,non,non,oui,non,non,non,non,non,non,non,oui,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,emploi cet extrait de
1,133,Mauroy,1981-07-08,,non,non,non,non,oui,non,non,non,non,non,non,oui,oui,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,emploi en analysant cet
1,134,Mauroy,1981-07-08,,non,non,oui,oui,oui,non,non,non,non,non,non,oui,oui,,,,,,,,,,non,non,non,non,non,non,non,non,non,non,non,non,oui,,,,,,,,,,,,,,,neutre,emploi le theme dominant
1,135,Mauroy,1981-07-08,,non,non,oui,oui,oui,non,non,non,non,non,non,oui,oui,,,,,,,,,,non,non,non,non,non,non,non,non,non,non,non,non,oui,,,,,,,,,,,,,,,neutre,travail le discours met
1,136,Mauroy,1981-07-08,,non,oui,oui,oui,oui,non,non,oui,non,non,non,oui,oui,,,,,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,non,non,non,positif,travail le discours met
1,137,Mauroy,1981-07-08,,non,non,oui,non,oui,non,non,non,non,non,non,oui,oui,,,,,,,,,,non,non,non,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,travail le discours met
1,138,Mauroy,1981-07-08,,non,non,oui,non,non,non,non,non,non,non,non,oui,oui,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,travail cet extrait de
1,139,Mauroy,1981-07-08,,non,non,non,oui,non,non,non,non,non,non,non,oui,oui,,,,,,,,,,,,,non,non,non,oui,,,,,,,,,,,,,,,,,,,,,neutre,travail cet extrait sem
1,140,Mauroy,1981-07-08,,non,non,non,oui,non,non,non,non,non,non,non,oui,oui,,,,,,,,,,,,,non,non,non,non,,,,,,,,,,,,,,,,,,,,,neutre,travail cet extrait de
1,141,Mauroy,1981-07-08,,non,non,oui,oui,non,non,non,non,non,non,non,oui,oui,,,,,,,,,,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,neutre,travail cet extrait de
1,142,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,oui,oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,travail cet extrait de
1,143,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,non,oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,travail cet extrait de
1,144,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,non,oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,travail cet extrait de
1,145,Mauroy,1981-07-08,,non,non,non,non,oui,non,non,non,non,non,non,oui,oui,,,,,,,,,,,,,,,,,non,non,non,non,non,oui,,,,,,,,,,,,,,,neutre,travail cet extrait de
1,146,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,oui,oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,travail cet extrait de
1,147,Mauroy,1981-07-08,,non,non,non,oui,non,non,non,non,non,non,non,oui,oui,,,,,,,,,,,,,non,non,non,non,,,,,,,,,,,,,,,,,,,,,neutre,travail le discours met
1,148,Mauroy,1981-07-08,,non,non,non,oui,oui,non,non,non,non,non,non,oui,oui,,,,,,,,,,,,,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,protection sociale cet extrait
1,149,Mauroy,1981-07-08,,non,non,non,oui,oui,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,solidarite le discours met
1,150,Mauroy,1981-07-08,,non,non,non,non,oui,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,protection sociale le theme
1,151,Mauroy,1981-07-08,,non,non,non,non,non,oui,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,,,,,,,non,non,non,non,non,,,,,,,,,,neutre,"politique sociale, economie"
1,152,Mauroy,1981-07-08,,non,non,non,non,oui,oui,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,non,non,non,non,non,oui,non,non,non,non,non,,,,,,,,,,neutre,protection sociale cet extrait
1,153,Mauroy,1981-07-08,,non,non,non,non,oui,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,non,non,non,non,non,oui,,,,,,,,,,,,,,,neutre,protection sociale le theme
1,154,Mauroy,1981-07-08,,non,non,non,non,oui,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,protection sociale le theme
1,155,Mauroy,1981-07-08,,non,non,non,non,oui,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,négatif,dependance des personnes agees
1,156,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,sante cet extrait de
1,157,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,sante cet extrait de
1,158,Mauroy,1981-07-08,,non,oui,non,non,non,non,non,oui,non,non,non,oui,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,neutre,protection sociale / sante
1,159,Mauroy,1981-07-08,,non,oui,non,non,non,non,non,oui,non,non,non,oui,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,négatif,protection sociale cet extrait
1,160,Mauroy,1981-07-08,,non,oui,non,oui,non,oui,non,oui,non,non,non,oui,non,,,,,non,non,non,non,non,,,,non,non,non,non,,,,,,,non,non,oui,non,non,,,,,,,non,non,non,neutre,"securite sociale, financement, e"
1,161,Mauroy,1981-07-08,,non,oui,non,oui,non,non,non,oui,non,non,non,oui,non,,,,,non,non,non,non,non,,,,non,non,non,non,,,,,,,,,,,,,,,,,,non,non,non,neutre,"securite sociale, financement, gest"
1,162,Mauroy,1981-07-08,,non,oui,non,oui,non,oui,non,oui,non,non,non,oui,non,,,,,non,non,non,non,non,,,,non,non,non,non,,,,,,,non,non,oui,oui,non,,,,,,,non,non,non,neutre,"securite sociale, financement, em"
1,163,Mauroy,1981-07-08,,non,oui,oui,oui,non,non,non,oui,non,non,non,oui,oui,,,,,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,oui,non,non,positif,"solidarite, sante, egal"
1,164,Mauroy,1981-07-08,,non,non,oui,oui,non,non,non,non,non,non,non,oui,non,,,,,,,,,,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,positif,"solidarite, sante, egal"
1,165,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,solidarite (vers les personnes
1,166,Mauroy,1981-07-08,,non,non,oui,oui,non,non,non,non,non,non,non,oui,oui,,,,,,,,,,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,neutre,solidarite (ou securite social
1,167,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,oui,oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,sante cet extrait de
1,168,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,sante
1,169,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,sante
1,170,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,"sante dans cet extrait,"
1,171,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,sante
1,172,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,"sante publique, economies."
1,173,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,sante
1,174,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,sante
1,175,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,sante
1,176,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,sante
1,177,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,famille
1,178,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,famille le discours de
1,179,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,famille
1,180,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,famille
1,181,Mauroy,1981-07-08,,non,non,oui,oui,non,non,non,non,non,non,non,oui,oui,,,,,,,,,,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,neutre,famille
1,182,Mauroy,1981-07-08,,oui,non,non,non,non,non,oui,non,non,non,non,oui,oui,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,oui,non,non,non,non,non,,,,neutre,famille le discours met
1,183,Mauroy,1981-07-08,,oui,non,non,non,non,non,non,non,non,non,non,oui,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,"immigration, solidarite; le theme"
1,184,Mauroy,1981-07-08,,oui,oui,non,oui,oui,non,non,oui,non,non,non,oui,oui,non,non,non,non,non,non,non,non,non,,,,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,non,non,non,neutre,travail le theme dominant
1,185,Mauroy,1981-07-08,,oui,non,oui,non,oui,oui,non,non,non,non,non,oui,oui,non,non,non,non,,,,,,non,non,non,,,,,non,non,non,non,oui,non,non,non,non,non,non,,,,,,,,,,neutre,travail cet extrait de
1,186,Mauroy,1981-07-08,,oui,non,non,non,oui,oui,non,non,non,non,non,oui,oui,non,non,non,non,,,,,,,,,,,,,non,non,non,non,oui,non,non,non,oui,non,non,,,,,,,,,,neutre,immigration cet extrait de
1,187,Mauroy,1981-07-08,,oui,non,non,non,oui,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,négatif,immigration / travail etranger
1,188,Mauroy,1981-07-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,solidarite
1,189,Mauroy,1981-07-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,solidarite
1,190,Mauroy,1981-07-08,,non,oui,non,oui,oui,non,non,oui,non,non,non,oui,oui,,,,,non,non,non,non,non,,,,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,non,non,non,neutre,justice
1,191,Mauroy,1981-07-08,,non,non,non,non,oui,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,négatif,justice
1,192,Mauroy,1981-07-08,,non,non,non,non,oui,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,négatif,justice
1,193,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,egalite cet extrait de
1,194,Mauroy,1981-07-08,,non,oui,non,oui,non,non,non,oui,non,non,non,oui,non,,,,,non,non,non,non,non,,,,non,non,non,non,,,,,,,,,,,,,,,,,,non,non,non,neutre,fiscalite; ce discours semble
1,195,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,fiscalite; justice sociale
1,196,Mauroy,1981-07-08,,non,non,non,non,non,oui,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,,,,,,,non,oui,non,non,non,,,,,,,,,,neutre,fiscalite; le theme dominant
1,197,Mauroy,1981-07-08,,non,oui,oui,non,non,oui,non,oui,non,non,non,non,oui,,,,,non,non,non,non,non,non,non,non,,,,,,,,,,,non,non,non,non,non,,,,,,,non,non,non,neutre,economie cet extrait de
1,198,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,economie cet extrait de
1,199,Mauroy,1981-07-08,,non,non,non,oui,non,non,non,non,non,non,non,oui,non,,,,,,,,,,,,,non,non,non,non,,,,,,,,,,,,,,,,,,,,,neutre,justice
1,200,Mauroy,1981-07-08,,non,oui,non,oui,oui,non,non,oui,non,non,non,oui,non,,,,,non,non,non,non,non,,,,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,non,non,non,neutre,education. cet extrait de
1,201,Mauroy,1981-07-08,,non,oui,non,oui,oui,oui,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,oui,non,non,négatif,inegalite cet extrait
1,202,Mauroy,1981-07-08,,non,oui,oui,oui,oui,oui,non,oui,non,non,non,non,oui,,,,,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,oui,oui,oui,non,oui,non,non,,,,,,,oui,non,non,neutre,inegalites cet extrait
1,203,Mauroy,1981-07-08,,non,oui,non,non,oui,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,non,non,non,neutre,citoyennete cet extr
1,204,Mauroy,1981-07-08,,non,oui,non,non,oui,oui,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,non,non,non,non,non,non,non,non,non,non,non,,,,,,,non,non,non,négatif,pouvoir et gouvernance b
1,205,Mauroy,1981-07-08,,non,non,oui,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,na (aucun theme dominant
1,206,Mauroy,1981-07-08,,non,oui,non,non,non,oui,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,non,non,non,non,non,,,,,,,non,non,non,neutre,politique/democratie c
1,207,Mauroy,1981-07-08,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,oui,non,non,neutre,"participation citoyenne, democratie"
1,208,Mauroy,1981-07-08,,non,oui,oui,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,oui,non,non,neutre,democratie le discours met
1,209,Mauroy,1981-07-08,,non,oui,oui,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,oui,non,non,neutre,democratie le discours met
1,210,Mauroy,1981-07-08,,non,oui,oui,non,oui,non,non,oui,non,non,non,non,oui,,,,,non,non,non,non,non,non,non,non,,,,,non,non,non,non,non,non,,,,,,,,,,,,non,non,non,neutre,democratie cet extrait
1,211,Mauroy,1981-07-08,,non,non,non,non,oui,non,non,non,non,non,non,non,oui,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,travail les employeurs sont
1,212,Mauroy,1981-07-08,,non,non,non,non,oui,non,non,non,non,non,non,non,oui,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,travail dans cet extrait
1,213,Mauroy,1981-07-08,,non,non,non,non,non,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,non,non,non,non,non,,,,,,,,,,neutre,travail dans cet extrait
1,214,Mauroy,1981-07-08,,non,non,oui,non,non,oui,non,non,non,non,non,non,oui,,,,,,,,,,non,non,non,,,,,,,,,,,non,non,non,non,non,,,,,,,,,,neutre,travail cet extrait de
1,215,Mauroy,1981-07-08,,non,non,non,non,non,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,non,non,non,non,non,,,,,,,,,,neutre,citoyennete
1,216,Mauroy,1981-07-08,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,oui,non,non,neutre,democratie le discours met
1,217,Mauroy,1981-07-08,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,négatif,democratie l'extrait
1,218,Mauroy,1981-07-08,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,neutre,democratie
1,219,Mauroy,1981-07-08,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,négatif,democratie
1,220,Mauroy,1981-07-08,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,neutre,politique le theme dominant
1,221,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,na (aucun theme dominant
1,222,Mauroy,1981-07-08,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,neutre,democratie
1,223,Mauroy,1981-07-08,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,neutre,democratie
1,224,Mauroy,1981-07-08,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,neutre,democratie
1,225,Mauroy,1981-07-08,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,oui,oui,non,neutre,politique generale; le theme
1,226,Mauroy,1981-07-08,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,oui,non,neutre,politique generale bien que
1,227,Mauroy,1981-07-08,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,neutre,justice
1,228,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,justice
1,229,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,justice
1,230,Mauroy,1981-07-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,négatif,liberte
1,231,Mauroy,1981-07-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,négatif,justice
1,232,Mauroy,1981-07-08,,non,oui,non,non,oui,non,non,oui,non,non,oui,non,non,,,,,non,non,non,non,non,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,non,non,non,neutre,justice
1,233,Mauroy,1981-07-08,,non,non,non,non,oui,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,neutre,justice
1,234,Mauroy,1981-07-08,,non,oui,non,non,oui,oui,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,non,non,non,non,non,non,non,oui,non,non,non,,,,,,,non,non,non,neutre,justice
1,235,Mauroy,1981-07-08,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,neutre,justice
1,236,Mauroy,1981-07-08,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,neutre,justice
1,237,Mauroy,1981-07-08,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,neutre,justice
1,238,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,economie le discours de
1,239,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,non,oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,emploi l'extrait de
1,240,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,economie cet extrait de
1,241,Mauroy,1981-07-08,,non,non,non,non,oui,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,non,non,oui,non,non,,,,,,,,,,neutre,securite
1,242,Mauroy,1981-07-08,,non,oui,non,non,non,oui,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,non,non,oui,non,non,,,,,,,non,non,non,neutre,securite
1,243,Mauroy,1981-07-08,,non,oui,non,non,non,oui,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,non,non,oui,oui,non,,,,,,,non,non,non,neutre,securite
1,244,Mauroy,1981-07-08,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,neutre,securite
1,245,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,securite
1,246,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,securite
1,247,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,securite; justice
1,248,Mauroy,1981-07-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,securite; medias & information
1,249,Mauroy,1981-07-08,,non,oui,non,non,oui,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,non,oui,non,neutre,culture le discours met
1,250,Mauroy,1981-07-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,culture le theme dominant
1,251,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,independance mediatique b
1,252,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,medias bien que cet
1,253,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,na (aucun theme dominant
1,254,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,na (non applicable) le
1,255,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,na (aucun theme dominant
1,256,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,liberte cet extrait de
1,257,Mauroy,1981-07-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,liberte cet extrait de
1,258,Mauroy,1981-07-08,,non,non,oui,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,liberte; justice; na a
1,259,Mauroy,1981-07-08,,non,non,oui,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,liberte cet extrait de
1,260,Mauroy,1981-07-08,,non,oui,oui,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,non,oui,oui,neutre,"autonomie, decentralisation"
1,261,Mauroy,1981-07-08,,non,oui,oui,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,oui,oui,oui,neutre,culture cet extrait de
1,262,Mauroy,1981-07-08,,non,oui,oui,non,oui,non,oui,oui,non,non,non,non,non,,,,,non,non,non,non,non,non,non,non,,,,,non,non,non,non,non,oui,,,,,,oui,non,non,non,non,non,oui,oui,oui,neutre,culture; education cet extrait
1,263,Mauroy,1981-07-08,,non,oui,non,non,oui,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,non,non,non,non,non,oui,,,,,,,,,,,,non,non,non,neutre,education; le texte met
1,264,Mauroy,1981-07-08,,non,oui,non,non,oui,oui,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,non,non,non,non,non,non,non,non,non,non,non,,,,,,,non,non,oui,neutre,"collectivites locales, republique,"
